Key,Value
[File: PATH-/usr/local/lib/python2.7/site-packages/pyyaml-3.11-py2.7.egg-info/pkg-info]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/perl5/5.24/pod/perlsource.pod]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/encodings/unicode_internal.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/test/test_format.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/gcc6/include/c++/java/util/concurrent/semaphore.h]->FILE_READ->[Any],1
[File: PATH-/tmp/tmp.c0pq3y]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/db5/api_reference/stl/stldb_mapupper_bound.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/vim/vim80/tutor/tutor.vi.utf-8]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/curlopt_password.3.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/daemons/test/plan/__init__.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/gcc6/include/c++/java/security/cert/crl.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/test/__pycache__/test_zipimport_support.cpython-36.opt-1.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/22x22/status/starred.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/lib/python2.7/distutils/tests/test_core.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/git-core/contrib/persistent-https/license]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/postgresql/utf8_and_ascii.so]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/encodings/__pycache__/cp861.cpython-36.opt-1.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/gcc6/include/c++/javax/sound/sampled/control.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/docbook-xsl/slides/toc.html.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/armelf_vxworks.xd]->FILE_READ->[Any],2
[File: PATH-/usr/local/man/man1/gmake.1.gz]->FILE_READ->[Any],2
[File: PATH-/var/backups/group.bak]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/modules/znc.pyc]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/doc/ntp/pic/beaver.gif]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/hppa64linux.xwe]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/perl5/5.24/perl/man/man3/tie::substrhash.3.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/python2.7/distutils/tests/test_install_lib.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/modules/__init__.pyo]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/modules/ebuild.pyc]->FILE_READ->[Any],3
[File: PATH-/usr/local/lib/gcc6/include/c++/javax/swing/event/caretlistener.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/test/__pycache__/test_zlib.cpython-36.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/ri/2.4/system/csv/table/push-i.ri]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/ri/2.4/system/argumenterror/cdesc-argumenterror.ri]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/ri/2.4/system/array/delete_at-i.ri]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/aixrs6.x]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/perl5/5.24/unicore/to/perldeci.pl]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/elf64ppc.xwe]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/perl5/5.24/unicore/lib/dt/iso.pl]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/idlelib/bindings.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/gnutls_pkcs12_simple_parse.3.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/icons/adwaita/22x22/emblems/emblem-downloads.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/m68kelf.xd]->FILE_READ->[Any],1
[File: PATH-/usr/local/openjdk8/sample/scripting/scriptpad/src/scripts/memory.js]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/imagemagick-6.9.9/modules-q16/coders/jbig.so]->FILE_READ->[Any],3
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/modules/zonecfg.pyc]->FILE_READ->[Any],2
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/armelfb_fbsd.xr]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/shlelf_nto.xw]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/h8300s.xu]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/gnutls_srp_allocate_server_credentials.3.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/aarch64cloudabi.xbn]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/elf_l1om_fbsd.xwe]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/test/test_doctest3.txt]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/perl5/5.24/unicore/lib/nv/300.pl]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/sgml/iso8879/isocyr2]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/test/test_asyncio/test_selector_events.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/scalable/status/weather-showers-symbolic.svg]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/test/__pycache__/test_userlist.cpython-36.opt-2.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/24x24/actions/view-sort-ascending.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/git-core/contrib/subtree/t/t7900-subtree.sh]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/emacs/25.3/lisp/net/tramp-cache.el.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/man/man3/curlopt_url.3.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/emacs/25.3/etc/images/icons/allout-widgets/dark-bg/leaf.xpm]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/h8300elf.xbn]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/ri/2.4/system/encoding/converter/convert-i.ri]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/gtk-doc/html/p11-kit/devel-debugging.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/modules/guestfs.pyc]->FILE_READ->[Any],3
[File: PATH-/usr/local/lib/gcc6/include/c++/java/security/keymanagementexception.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/test/cjkencodings/euc_jp.txt]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/states/grafana4_datasource.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/gcc6/include/c++/x86_64-portbld-freebsd12.0/bits/gthr.h]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/perl5/5.24/perl/man/man3/encode::byte.3.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/elf_i386.xse]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/test/test_codeop.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/imagemagick-6/www/api/magickcore/struct__nodes.html]->FILE_READ->[Any],2
[File: PATH-/usr/local/man/man3/gnutls_privkey_import_x509.3.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/locale/pl/lc_messages/pg_resetxlog-9.5.mo]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/licenses/vim-8.0.1458/license]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/48x48/mimetypes/image-x-generic.png]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/types.pyo]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/emacs/25.3/lisp/calc/calc-nlfit.el.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/32x32/status/semi-starred-rtl.png]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/emacs/25.3/lisp/mh-e/mh-show.elc]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/gnutls_x509_privkey_generate2.3.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/gtk-2.0/gtk/gtktextbuffer.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/24x24/status/dialog-warning.png]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/doc/imagemagick-6/www/api/magickcore/functions_0x72.html]->FILE_READ->[Any],3
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/aarch64elf.xw]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/ri/2.4/system/gem/configfile/new-c.ri]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/shelf64.xswe]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/doc/imagemagick-6/images/montage.jpg]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/java/zi/asia/kamchatka]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/emacs/25.3/lisp/nxml/nxml-enc.elc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/zsh/5.4.2/functions/completion/unix/_etags]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/boost/accumulators/statistics/tail.hpp]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/db5/upgrading/upgrade_3_0_stat.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/nspr/prcmon.h]->FILE_READ->[Any],2
[File: PATH-/usr/local/man/man3/gnutls_pcert_import_x509_raw.3.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/man/man3/xdrawsegments.3.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/tiffopen.3tiff.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/ctypes/test/test_strings.pyo]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/ri/2.4/system/env/to_hash-c.ri]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/perl5/site_perl/mach/5.24/sys/sockopt.ph]->FILE_READ->[Any],1
[File: PATH-/var/tmp/vi.recover/vi.czjrlv]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/site-packages/botocore/docs/sharedexample.pyc]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/apr/build-1/mkdir.sh]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/ghostscript/9.16/lib/st640plg.upp]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/24x24/categories/preferences-desktop.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/lib/libcairo-script-interpreter.so.2.11400.8]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/test/test_json/test_indent.py]->FILE_READ->[Any],1
[File: PATH-/home/*/.profile]->FILE_READ->[Any],326
[File: PATH-/usr/local/lib/python2.7/site-packages/boto/ec2/autoscale/request.pyc]->FILE_READ->[Any],2
[File: PATH-/usr/local/include/xcb/xcb_renderutil.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/imagemagick-6/www/api/magickcore/functions_vars_0x78.html]->FILE_READ->[Any],3
[File: PATH-/usr/local/lib/python3.6/test/__pycache__/test_userlist.cpython-36.opt-1.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/cups/templates/ja/help-printable.tmpl]->FILE_READ->[Any],2
[File: PATH-/usr/local/man/man7/svgalib.7.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/m68knbsd.xu]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/elf_x86_64_sol2.xsc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/scalable/status/weather-few-clouds-symbolic.svg]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/doc/docbook-xsl/fo/xep.extensions.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/tiff/man/fax2ps.1.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/pc532macha.xn]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/arclinux_nps.xde]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/output/nested.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/32x32/status/semi-starred.png]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/licenses/aspell-0.60.6.1_7/lgpl21]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/cups/examples/custom.drv]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/modules/genesis.pyo]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/24x24/emotes/face-monkey.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/ri/2.4/system/gem/requestset/lockfile/tokenizer/cdesc-tokenizer.ri]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/locale/da/lc_messages/shared-mime-info.mo]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/h8300snelf.xc]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/shelf.xswe]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/test/decimaltestdata/dqabs.dectest]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/cups/templates/ja/printer-start.tmpl]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/gcc6/include/c++/javax/swing/text/editorkit.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/tiff/man/raw2tiff.1.html]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/gobject-introspection/giscanner/sourcescanner.pyo]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/subversion/bdb/svnfs.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/xshapeselectinput.3.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/test/__pycache__/test_unary.cpython-36.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/perl5/5.24/unicore/to/bpt.pl]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/locale/xh/lc_messages/gtkHASHties.mo]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/postgresql/timezone/asia/omsk]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man5/tcsd.conf.5.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/idlelib/stackviewer.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/ntp/html/pic/flt2.gif]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/idlelib/windowlist.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/gnutls_tdb_deinit.3.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/icons/adwaita/48x48/actions/format-justify-fill.png]->FILE_READ->[Any],2
[File: PATH-/usr/local/man/man3/xcb_change_gc_checked.3.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/gcc6/include/c++/java/security/spec/dsaparameterspec.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/libavahi-glib.a]->FILE_READ->[Any],2
[File: PATH-/usr/local/include/x11/xtos.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/x11/locale/koi8-r/compose]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/ri/2.4/system/openssl/x509/name/add_entry-i.ri]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/emacs/25.3/etc/images/gud/rfinish.xpm]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/emacs/25.3/lisp/net/sasl-ntlm.el.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/ri/2.4/system/dbm/member%3f-i.ri]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/test/test_winsound.pyo]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/db5/upgrading/upgrade_4_6_verbose.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/ri/2.4/system/gem/commands/yankcommand/yank_api_request-i.ri]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/48x48/apps/preferences-desktop-screensaver.png]->FILE_READ->[Any],2
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/m68kelfnbsd.xe]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/ruby/2.4/yaml/dbm.rb]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/boost/accumulators/accumulators_fwd.hpp]->FILE_READ->[Any],1
[File: PATH-/usr/local/libdata/pkgconfig/xcb-xkb.pc]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/screenofdisplay.3.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/perl5/5.24/perl/man/man3/io::poll.3.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/doc/pcre/html/pcre_maketables.html]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/python3.6/distutils/command/__pycache__/__init__.cpython-36.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/armnto.xn]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/vga_copytoplane.3.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/emacs/25.3/etc/schema/xhtml-bform.rnc]->FILE_READ->[Any],1
[Network Connect: Localhost--128.55.12.122:43356]->NET_CONNECT->[Any],1
[File: PATH-/usr/local/share/doc/db5/programmer_reference/preface.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/perl5/5.24/perl/man/man3/extutils::command.3.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/test/__pycache__/test_unpack.cpython-36.opt-2.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/imap-uw/sslbuild]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/apr-1/apr_thread_rwlock.h]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/emacs/25.3/lisp/net/eudcb-mab.elc]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man1/lp.1.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/emacs/25.3/lisp/cedet/ede/locate.elc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/imagemagick-6/www/api/magickwand/identify_8h.html]->FILE_READ->[Any],2
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/h8300self.xr]->FILE_READ->[Any],2
[File: PATH-/usr/local/openjdk8/sample/jmx/jmx-scandir/src/etc/testconfig.xml]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/zsh/5.4.2/functions/completion/solaris/_ipadm]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/elf64rdos.xn]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/ntp/html/pic/flt1.gif]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/boost/accumulators/statistics/tail_quantile.hpp]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/arclinux.xbn]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/gtk-3.0/gtk/gtkgesture.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/emacs/25.3/lisp/org/ob-gnuplot.el.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/16x16/actions/format-indent-more-rtl.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/cups/templates/ru/printer-modified.tmpl]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/locale/zh_hk/lc_messages/gtkHASHties.mo]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/ctypes/test/test_loading.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/imagemagick-6/www/api/magickcore/globals_0x7a.html]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/emacs/25.3/etc/images/help.pbm]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/distutils/tests/test_install_scripts.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/imagemagick-6/www/license.html]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/python2.7/test/test_structseq.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/gtk-3.0/gtk/gtkscrolledwindow.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/bash/include/unionwait.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/perl5/5.24/pod/perlfaq1.pod]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/cups/templates/fr/jobs.tmpl]->FILE_READ->[Any],2
[File: PATH-/usr/local/man/man3/xgetmodifiermapping.3.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/cups/templates/option-boolean.tmpl]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/output/highstate.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/modules/win_path.py]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/gobject-introspection/giscanner/doctemplates/python/class.tmpl]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/imagemagick-6.9.9/modules-q16/coders/ps.so]->FILE_READ->[Any],3
[File: PATH-/usr/local/lib/python2.7/site-packages/babel/locale-data/luo.dat]->FILE_READ->[Any],1
[File: PATH-/usr/local/bin/wand-config]->FILE_READ->[Any],3
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/elf_s390.xu]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/emacs/25.3/lisp/mail/uce.elc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/locale/en/lc_messages/gtk30.mo]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/test/test_fcntl.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/scalable/actions/edit-redo-symbolic-rtl.svg]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/perl5/5.24/mach/auto/hash/util/fieldhash/fieldhash.so]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/test/dtracedata/__pycache__/call_stack.cpython-36.opt-1.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/armelf_vxworks.xsce]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/gcc6/include/c++/javax/naming/directory/initialdircontext.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/modules/napalm.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/ghostscript/9.16/examples/escher.ps]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/nspr/md/_beos.cfg]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/nettle/md4.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/gnutls_ocsp_resp_get_produced.3.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/python3.6/test/cjkencodings/hz.txt]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/gtk-3.0/gtk/deprecated/gtkstyleproperties.h]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/python2.7/encodings/iso8859_8.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/emacs/25.3/lisp/progmodes/cwarn.elc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/db5/api_reference/cxx/repmgr_site.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/test/test_email/data/msg_11.txt]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/site-packages/pip/_vendor/html5lib/filters/inject_meta_charset.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/docbook-xsl/fo/formal.title.placement.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/test/test_epoll.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/22x22/actions/go-home.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/icons/adwaita/256x256/actions/document-print.png]->FILE_READ->[Any],2
